"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"calm",60.5285531630052,-6.53685599654407,-5.22761994239101,-5.3463172365512,-7.57557528007882,-5.56678555607418,-8.02886582832919,-3.12354590378365,-4.27050783740094,-4.02396598442925,-5.67373587933439,-0.74947350845225,21.0813136004872,-0.0611428762375589,-2.01673555615605,-1.06902870472513,-3.18798053286119,-1.60382324805207,-6.1138824253679,-4.22777644965878,-2.50319967098417,-1.80180249413358,-6.45414096534439,-1.43352650558926,51.8314122253792,-5.82969556623947,-4.67842465330934,-4.96809207015494,-6.55355203646068,-4.46871266093088,-7.4231574537848,-5.86014279814046,-4.20781247958799,-1.58126449181309,-7.16230735846539,-4.02290651504215,20.0669978783992,-1.37477595282133,-4.67842465330933,-4.01316294257479,-6.55355203646068,-4.00360249560155,-7.42315745378479,-5.571632332581,-4.20781247958795,-1.38014125050373,-7.16230735846538,-3.87282096509565
"calm",56.6270196446609,-8.28368303097208,-6.74459612734861,-3.69025070732705,-7.68296061730673,-5.61420131284808,-7.68098992893792,-0.76792111173385,-1.92987622155782,-3.33065851710835,-4.33257342698145,-0.602751849236393,17.6088738328666,-1.59513139237769,-4.18952030981607,-0.0859975790414426,-3.07441148416102,-2.12924314590698,-8.18649617230498,-4.29735390363862,-1.68146602722729,-1.94180905201664,-4.95616836023664,0.341621603585145,48.2851747918433,-7.32446342689178,-6.78666035647138,-3.89978653007305,-6.11062998838137,-4.50077319409815,-8.58006124795512,-5.07246386735035,-1.28432903992146,-0.156394693434993,-5.48586660222798,-2.5408151437278,16.5207604448634,-2.86954381347364,-6.78666035647138,-2.9448574024929,-6.11062998838136,-4.03566302876882,-8.58006124795511,-4.78395340179089,-1.28432903992142,0.0447285478743591,-5.48586660222796,-2.39072959378129
"calm",65.1917976314272,-7.01366599518144,-5.12301839360138,-3.87998913355588,-7.12646256677411,-3.73479882256137,-7.53943700445257,0.499672575038871,-2.31946691095218,-2.70913883334858,-3.5177739962883,-0.0867276074612572,25.5161891201598,-0.788836315768968,-2.83649675333024,-0.4131616444228,-3.510729477081,-1.0872775751986,-8.4210589620111,-2.65948032021538,-1.6739022483282,-1.99053020609491,-5.14447239698432,0.245624579112644,56.3394632161764,-6.40158748337633,-5.38627945360799,-4.03881497602022,-6.69062620802397,-3.01857736422701,-8.63425473417739,-3.72619600321022,-1.11991308237334,-0.234223122464684,-5.06705734042184,-1.33170657370945,24.5750488691965,-1.94666786995819,-5.38627945360798,-3.08388584844007,-6.69062620802396,-2.55346719889768,-8.63425473417738,-3.43768553765075,-1.1199130823733,-0.0330998811553323,-5.06705734042182,-1.18162102376295
"calm",57.6700948168296,-7.96628237111434,-3.81625023800839,-4.61452713203273,-6.94812953396002,-5.80020016442528,-6.80573200830333,-2.01913049519413,-4.29457075245866,-4.49539693301407,-5.16744295482875,-0.665480442584727,18.4550683186257,-1.38471197117131,-0.909620968663642,-0.610859808314438,-2.45847465252536,-2.2394440188065,-5.74416647241181,-2.54658393960028,-0.888570851217724,-1.88630343125145,-5.59269161475945,0.564865596076705,49.3645811154048,-7.09113461034281,-3.40026053063611,-4.31241419833637,-5.62350983499435,-4.7819629495402,-7.08050440904946,-4.48633831542204,-2.80465869371684,-2.18128367075505,-8.28468443566562,-2.71997137492351,17.6001667684249,-2.63621499692467,-3.40026053063611,-3.35748507075621,-5.62350983499435,-4.31685278421087,-7.08050440904945,-4.19782784986258,-2.8046586937168,-1.9801604294457,-8.2846844356656,-2.56988582497701
"happy",61.3345043150135,-7.61311648217125,-6.26828904427519,-3.05825127140772,-9.203369088394,-4.16005920702587,-7.20942586544598,-2.24898189027826,-3.48194953261095,-3.30355149935248,-4.25129927128424,-0.24297304860759,22.0449621338946,-0.806745880004159,-3.67078956276983,1.27495635721414,-5.17034514717036,-0.965338367984945,-6.24117409367079,-3.2763609412669,-1.5386861230956,-2.62907907014151,-5.7315077993473,-0.196792779466508,52.8427273487094,-6.33859576106045,-6.28874778219121,-2.15043309760477,-7.74742240491021,-3.61081111237265,-6.59562427442208,-4.75162345772853,-2.15123282980893,-1.43380465661551,-5.6773756578173,-2.09672743187603,21.0783130017294,-1.88367614764231,-6.2887477821912,-1.19550397002462,-7.7474224049102,-3.14570094704332,-6.59562427442207,-4.46311299216906,-2.1512328298089,-1.23268141530616,-5.67737565781728,-1.94664188192952
"happy",59.9687502222269,-9.70945111112255,-7.24505557190699,-2.6545048746905,-9.70814219197784,-4.85965961032401,-7.77993200675954,-2.74162601557215,-3.05548388771222,-3.55046804195813,-3.48554246310541,1.05635799085772,20.7433986216472,-2.79474713241745,-5.29015515739812,1.69243730448521,-5.67504659704797,-1.71448720677874,-6.91326799271744,-4.54771182976328,-1.63225113278017,-3.68292097028406,-6.39054426698483,-2.24173022879043,51.4170765709792,-8.45666896377564,-8.13701128995952,-1.75511272589863,-7.98566040033862,-4.42018375929489,-7.07382759155539,-5.93434859250394,-1.87476529973528,-1.82819538430242,-5.21384941924253,-1.6538688939641,19.6526622239993,-4.0017493503575,-8.13701128995951,-0.800183598318477,-7.98566040033862,-3.95507359396556,-7.07382759155537,-5.64583812694448,-1.87476529973524,-1.62707214299306,-5.21384941924251,-1.5037833440176
"happy",63.9423493617895,-7.81596081563319,-4.61065375123506,-2.27592174363011,-8.53916804648519,-3.91643756721102,-7.03906343882975,-3.20611654978001,-4.44206487900689,-3.10542941931165,-4.96962069431499,-1.55491196045754,24.6234348909272,-1.22084205738499,-2.70132795157865,2.09165801540482,-4.68821936032013,-0.428154403712164,-4.59776334811834,-3.3787847131322,-2.88198958845142,-1.8195199144527,-4.36684859473381,-1.00093408937084,55.5607929725831,-6.62270584034157,-5.21890440523292,-1.11912710206291,-7.21271611086916,-3.53459729937749,-5.72133371967944,-4.89158901862338,-4.09222641209591,-2.01053786477211,-5.15918536087906,-3.27341748723757,23.7963786256031,-2.16778622692343,-5.21890440523291,-0.164197974482761,-7.21271611086916,-3.06948713404816,-5.72133371967943,-4.60307855306392,-4.09222641209588,-1.80941462346276,-5.15918536087904,-3.12333193729107
"happy",61.1556416821293,-7.73980843326856,-5.60712715979963,-3.05192304237455,-8.82011072402961,-4.55350396524488,-6.48819783486952,-1.65304514573464,-3.51757664660982,-3.65706203675989,-3.92891201961488,-0.74778723605413,21.7867208960772,-1.03480482438565,-3.60679802416999,1.44020459298853,-4.97649951852575,-1.7707134389145,-6.22806384648443,-3.4015599704725,-1.90185521881679,-2.86360731856381,-3.80358435579623,-0.95308328001416,52.6462229500851,-6.48592941627268,-6.1343689109144,-1.96524826052008,-7.39186911933434,-4.17695171708388,-6.30062750446657,-4.25709645363133,-1.5990234790168,-2.03387663305488,-4.19680812000366,-2.25037124674615,20.8818086031052,-2.03100980285454,-6.13436891091439,-1.01031913293993,-7.39186911933434,-3.71184155175455,-6.30062750446655,-3.96858598807187,-1.59902347901677,-1.83275339174553,-4.19680812000364,-2.10028569679964
"happy",76.6628995817372,-10.5985462897436,-8.89168938594828,-2.31347576779418,-8.07387236242477,-3.52359213043544,-7.41547574946103,-0.504317686039931,0.190768590278077,-1.99779556256497,-2.8575309913968,2.80203151959024,36.8897407244937,-3.97977015969618,-6.76431842603069,0.769776983924839,-5.45479635982175,-1.29693007363258,-7.90265788597947,-5.78769677585972,-0.706171548065181,-3.00170486837073,-6.96053943717134,0.584064040624383,67.5642934327248,-9.61379041219992,-9.49182599648729,-2.29554232239451,-7.23798643652478,-3.09809831375491,-6.53489418167227,-5.49599735312341,0.67959970804044,2.09345368615634,-4.04439034647944,1.10793286727303,35.7998790857448,-5.15887079878179,-9.49182599648729,-1.34061319481436,-7.23798643652478,-2.63298814842558,-6.53489418167225,-5.20748688756395,0.679599708040477,2.2945769274657,-4.04439034647942,1.25801841721953
"happy",74.5266849023456,-10.6256825385298,-8.00666982534657,-3.49995357483422,-9.59062969511772,-3.77363974892111,-7.17218038430179,-1.13721619881032,-1.48233933516541,-0.817484792689896,-0.978804908434994,3.5084211270309,34.352165477076,-4.11438126205547,-6.05205198270046,0.891630823558778,-6.71594965486076,-1.16779979178491,-7.19427462675587,-4.07755205910426,-2.52362050320228,-4.90786619065621,-7.51090806637704,-2.48693525045689,65.1253827903017,-9.71870039838357,-8.95104355840253,-2.2629249102299,-8.57294898132565,-3.02442511528588,-6.40328495782788,-4.6978766578284,-1.03199587683696,-0.52625025534064,-2.0426145375213,1.39831830335454,33.3609684433217,-5.26378078496544,-8.95104355840253,-1.30799578264975,-8.57294898132564,-2.55931494995655,-6.40328495782787,-4.40936619226894,-1.03199587683693,-0.325127014031288,-2.04261453752129,1.54840385330104
"happy",70.3461085188146,-10.0297144923067,-6.70337593038843,-4.2062242064169,-9.75594526871048,-5.28132702979964,-7.82817353497679,-3.09310238926276,-4.31383233989027,-3.58827071490007,-3.53694204606233,-0.248799549408384,31.0684445178256,-3.10817391509286,-4.33592419302591,0.361534058927678,-6.01179589484022,-2.24318468253206,-6.60602041672034,-4.20956909939376,-3.22154484963581,-4.36755102910992,-4.83310822842281,-2.21485573936666,61.6951804547927,-9.00322280764455,-7.34937353486001,-3.1565788780176,-8.39958979899301,-4.88404717746735,-7.15663730249638,-5.61069980175037,-2.92247510087414,-3.28951647821371,-4.30049433280952,-2.61394231080829,29.9307661078127,-4.54830319422641,-7.34937353486001,-2.20164975043745,-8.399589798993,-4.41893701213802,-7.15663730249636,-5.32218933619091,-2.92247510087411,-3.08839323690436,-4.3004943328095,-2.46385676086179
"happy",69.31559061452,-11.8943083561774,-7.22185602914478,-3.49546171549762,-8.86533350141951,-5.22698513455598,-7.95791047263951,-0.904553596988281,-3.10118032511649,-1.70073727986719,-0.841311276579431,3.64477175974805,29.9924351544463,-5.29459868907976,-5.30623089053164,0.548816196336726,-5.41994181004451,-2.09158190173629,-7.85176208008224,-2.51201905486087,-2.99433168770902,-5.1268194487987,-8.40721396250396,-1.490348285639,60.7344870652231,-11.0200023554619,-8.09778068399986,-2.51093785590841,-7.37933568629574,-3.70225584330342,-7.99278596479269,-3.59907852088773,-1.79509531785909,-1.15404013470222,-4.00735338776315,2.25913496434022,28.9700727182432,-6.56508274204378,-8.09778068399986,-1.55600872832826,-7.37933568629574,-3.23714567797409,-7.99278596479268,-3.31056805532826,-1.79509531785906,-0.952916893392868,-4.00735338776313,2.40922051428672
"sad",47.3364136628303,-9.02864986909149,-3.75188990746942,-3.31252137470069,-7.29016524403888,-4.20227165087243,-6.4212044758438,-3.31567055351802,-3.56597469956335,-1.99103874618864,-3.89440551389157,-0.732508432194479,8.5072401236169,-2.67003327453562,-1.73234021214439,0.313796275471085,-3.46479736973307,-0.905138405552383,-4.13149962428812,-3.39499110633154,-3.3484360509407,-1.43600002041867,-4.46105770509185,-2.08104645310912,39.5490332540083,-8.15350036158013,-3.89361210290459,-2.56705224276722,-5.75414565456784,-3.59483061828008,-5.37651119128444,-4.5470130795362,-4.22265382679139,-1.36659672325354,-3.57688593768755,-3.21122216759916,7.78461890702831,-3.69858074816199,-3.89361210290458,-1.61212311518707,-5.75414565456784,-3.12972045295075,-5.37651119128442,-4.25850261397674,-4.22265382679135,-1.16547348194419,-3.57688593768753,-3.06113661765265
"sad",61.1339979792461,-8.99366299063204,-6.01288530400517,-4.71693944153603,-8.86463261887503,-5.18475948381275,-8.33435334576313,-3.36955136911219,-3.13665160225602,-1.87120467882145,-3.33970305420365,1.00799176028827,21.7121056307213,-2.54062008254803,-3.40788849272996,-0.49234150522254,-5.04829578590155,-1.33906148111849,-6.75343087540607,-5.41278847888632,-3.85955177559668,-2.81657535318612,-7.11598162311232,-3.68697960448297,52.5144885917963,-8.3290543473768,-6.26620033391227,-4.12321908051548,-7.8552297284691,-3.99556800979177,-7.09861063762306,-6.17873060007421,-3.66432634417015,-0.535047450397408,-3.07873418764134,-2.54500128130348,20.7500742448164,-3.87413473395866,-6.26620033391226,-3.16828995293533,-7.8552297284691,-3.53045784446244,-7.09861063762305,-5.89022013451474,-3.66432634417012,-0.333924209088056,-3.07873418764133,-2.39491573135698
"sad",64.4919365677166,-8.89381215215778,-4.98896160687246,-4.76296548026678,-9.37678460327174,-5.71510193992051,-7.74959435726099,-3.43291681595595,-3.60358257347184,-2.48933150703947,-2.81173359747387,0.697278700426822,24.9230130208269,-2.53831799494363,-2.64032489592167,0.0889057406669031,-5.42187903562432,-2.30570900451971,-6.00985038936224,-4.77067650519237,-4.07762548314889,-4.07708818427656,-6.10642401733049,-3.15046003793162,55.7692491481804,-8.29854471030597,-5.4805017013592,-3.47235517362695,-8.0037338164042,-5.01972423329172,-6.64265788928822,-5.64036706403632,-3.51963009709309,-1.89393971871022,-2.87098471374267,-1.81856564727077,24.0048348012005,-3.84362509688783,-5.4805017013592,-2.5174260460468,-8.00373381640419,-4.55461406796239,-6.64265788928821,-5.35185659847685,-3.51963009709305,-1.69281647740087,-2.87098471374266,-1.66848009732427
"sad",56.7415804778952,-10.695860922189,-5.81646948560916,-5.97074208089166,-10.1978831849436,-5.0516980844501,-7.3779126293782,-3.87079965371528,-3.00336103221683,-2.02260648496612,-2.02778393419974,1.3636366396113,17.4542087021303,-3.96614208264384,-3.16140092178277,-1.14770408012247,-6.84040811372533,-2.49369298626074,-5.90671278057889,-5.43017622608188,-3.6953052074979,-4.55430246078539,-6.11587692574936,-3.40309551264346,48.1560961556664,-9.98281350479659,-6.17563959851112,-4.46903984653108,-9.07919751715978,-4.96170764635496,-5.85739661286688,-5.92542922610988,-2.94357169569308,-1.79116807936072,-2.40012205771602,-0.842106618416404,16.3916818086865,-5.52789389137845,-6.17563959851111,-3.51411071895093,-9.07919751715977,-4.49659748102563,-5.85739661286687,-5.63691876055042,-2.94357169569305,-1.59004483805136,-2.40012205771601,-0.692021068469901
"sad",67.6965284501236,-11.4359096719865,-8.52317872293336,-5.18529188165512,-10.6886464014543,-5.75044780261822,-6.19958764725694,0.118762993455599,0.418015058929011,0.109488945010367,-0.284506464933281,2.47764111101755,27.7333641760804,-4.87778175773733,-5.52743348955739,0.0158538066689629,-6.6428909431059,-4.03210922653834,-8.03795668580258,-6.36964922092967,-3.1012420030747,-4.59938332020413,-5.56207761076729,-1.33727433988922,58.5176318339735,-10.6347255964433,-8.50832225709998,-3.4924147738585,-8.56218255840838,-5.83542010911618,-6.4350072524165,-4.50220985311496,1.0547775324001,2.02288126044676,1.33191479947449,2.5676516055157,26.7532174869936,-6.17980598302518,-8.50832225709998,-2.53748564627835,-8.56218255840838,-5.37030994378685,-6.43500725241648,-4.2136993875555,1.05477753240013,2.22400450175611,1.33191479947451,2.7177371554622
"sad",61.0329574723339,-11.3726207608957,-7.29021043598686,-5.62242071552453,-7.66971188283661,-2.64188581972834,-4.08456837196447,1.36539189808613,2.07258418555791,1.65378875686212,0.187758613488546,3.04172295172008,21.1833792249558,-5.25298490363155,-4.49976170879193,-1.98058280444225,-6.04793723681156,-2.75200422894058,-6.75994873643714,-5.12882028122141,-2.23381505367755,-2.11107036104905,-3.92138013297057,0.691470730965068,52.1547984093567,-10.9083824155733,-6.91807604513794,-4.59552566579056,-7.15080452552921,-3.23973885157503,-4.25246446302995,-2.38905339776767,2.22003039673054,4.42642220599259,2.39621886082832,2.8198222364113,20.3903840623768,-6.45346280215516,-6.91807604513793,-3.6405965382104,-7.1508045255292,-2.77462868624569,-4.25246446302993,-2.10054293220821,2.22003039673058,4.62754544730194,2.39621886082833,2.96990778635781
"sad",73.4990695900797,-12.946383638323,-9.54661274165773,-6.21744474512599,-10.7855470383064,-4.51431476706546,-3.97486025504907,3.04984421037033,1.76607942963257,0.869717844322767,0.0181042246698222,1.68801058843654,33.4045131743091,-6.1220360877507,-5.73076842143016,-0.647249426495417,-7.7650666787125,-4.88007250944479,-8.8317472179806,-5.17005502585351,-2.99409207579474,-3.90823075437025,-1.247259692385,6.64615691832722,64.2552781803379,-11.8700424989707,-8.78520014294781,-3.86038602122138,-9.03222623335272,-5.35142849130868,-5.81296432462414,-1.54298222981029,3.90579101220463,3.85103467682953,2.85911325818272,2.90431030528767,32.490863833358,-7.41512288555254,-8.7852001429478,-2.90545689364123,-9.03222623335271,-4.88631832597935,-5.81296432462413,-1.25447176425083,3.90579101220466,4.05215791813888,2.85911325818274,3.05439585523418
"sad",71.9240876203519,-11.8939210443542,-7.43669003795981,-4.48770106764502,-10.3097329121867,-5.2465345375395,-5.36923965450214,0.416495463331622,0.858491830633846,1.83125630407217,1.1488816213186,3.34746563194245,31.8842334611965,-5.76615995153669,-5.1288523079273,0.466638861943864,-6.42066243824209,-3.69483080178152,-6.91949693814873,-5.61130584029604,-4.61326769262283,-5.67198999515693,-5.69079965539548,1.19323486128882,62.846100596668,-11.3384044779436,-7.88689812781213,-2.72279490589616,-8.10261711666976,-5.49583087817742,-5.7703848805246,-3.58727270402053,0.528514386419182,2.70345304563184,2.73276190832572,5.23407318096948,31.0816862496881,-6.88348486452542,-7.88689812781212,-1.76786577831601,-8.10261711666975,-5.03072071284809,-5.77038488052458,-3.29876223846107,0.528514386419219,2.90457628694119,2.73276190832574,5.38415873091598
